,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1411,11.31024932812631,-4.326741478227093,11.31024932812631,0.24252314814814802,0.5924697546252362,278.33299999999997,264.22099999999995,278.072513308,100.0,0.0,1.105263157894737,1.736842105263158,2.3157894736842106,32.23978366511328,10.18783508427211,2.155071849838593,-2.1079502783855824,2.265523997465808,-2.040686816262408,7.856002956106851,0.48340894959467395,2.4277906322150584,694.3283106971866,14.043605595440512,10.290760620408555,11.107257201336282,8.859191910946029,5.568107875753638,7.0081712045542774,4.221688548949278,5.611647634233042,2.6141495729320585,3.5077270105965557,1.6480112277353525,2.3300026341361844,-2.0499999999999994,15042.047217227459,13.383267898293772,4.908237098178788,3.2403192130723113,111.37182833061898,11.050456081168516,4.895483475517775,0.0,0.0,10.118126859033554,0.0,4.552749873690364,0.0,8.417796984328938,0.0,17.696185628620217,37.255572541998674,11.374772549367124,5.687386274683562,12.9705468580193,27.180285683084243,0.0,0.0,0.0,11.819220675208399,11.050456081168516,48.02802097092827,0.0,0.0,11.050456081168516,17.062158824050687,0.0,0.0,12.9705468580193,10.118126859033554,6.923737199690624,5.563451491696996,47.360052954749044,0.0,0.0,0.0,92.42,10.118126859033554,12.9705468580193,0.0,16.2702560248849,0.0,11.250837766380558,12.13273413692322,6.06636706846161,31.18920547353706,5.316788604006331,5.733667477162185,31.8135582010582,0.0,-0.24252314814814802,2.9387731481481483,7.895905618426587,0.0,11.71605993323255,0.0,1.9549677255097528,-4.326741478227093,0.07692307692307693,19.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,6.0,3.0,0.0,0.0,0.0,2.0,2.56752,75.13070000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,10.49361221340388,-0.9202806122448981,10.49361221340388,0.1071093159486014,0.7749290146965723,180.203,168.10699999999997,180.078644244,70.0,0.0,1.3076923076923077,1.8461538461538463,2.230769230769231,16.4879003206439,10.195557376154545,2.0199747029522506,-2.0840705315459145,2.129386878935134,-2.052543388579822,5.871266591406319,0.06966187480733722,2.7525959660818775,287.5430973444089,9.844934982691242,7.650461522375815,7.650461522375815,6.092224152875016,4.093625092034529,4.093625092034529,2.9961358795772277,2.9961358795772277,1.4730518752358475,1.4730518752358475,0.9482458440200148,0.9482458440200148,-1.5099999999999998,724.9704113311476,9.577032201914708,3.9373595701593858,2.780670678629494,76.96047265883006,9.843390348640755,5.749511833283905,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,38.112942673227685,0.0,11.6674178794453,14.637927532712576,5.969305287951849,0.0,0.0,0.0,19.95144078712955,0.0,29.828919765543436,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,17.17979907054086,0.0,0.0,24.205463075150064,24.26546827384644,0.0,0.0,0.0,46.53,5.969305287951849,4.794537184071822,0.0,11.6674178794453,5.749511833283905,0.0,12.13273413692322,12.13273413692322,13.847474399381248,0.0,9.843390348640755,5.355976946334089,0.0,10.49361221340388,8.616776581002771,0.27417233560090737,-0.22583616780045346,6.368055555555555,0.1071093159486014,3.843466553287982,0.0,0.3,13.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.1719999999999997,49.16530000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,4.369351851851851,0.9987962962962965,4.369351851851851,0.9987962962962965,0.4969799703454515,180.20999999999998,172.14599999999996,180.068748256,66.0,0.0,0.7857142857142857,1.6428571428571428,2.642857142857143,14.682612836143667,10.115741040518609,1.9917950279446737,-1.9997065762557342,2.2040683423577248,-1.8190007179304173,6.027642420527132,1.3910845585198692,2.610318687415942,547.2925174892929,9.38046888862398,7.513229344516924,7.513229344516924,6.949489742783178,4.5349785800402,4.5349785800402,3.210772277525799,3.210772277525799,2.353335093485165,2.353335093485165,1.6965606731333644,1.6965606731333644,-1.96,3408.8077627956786,7.444412301848199,2.7710289600439837,0.9729204896447569,81.2340281448604,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,12.13273413692322,24.26546827384644,23.166135572155746,11.033401435232523,0.0,21.805849864162113,0.0,9.967957041894417,0.0,0.0,0.0,48.79188955399581,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,48.79188955399581,0.0,21.805849864162113,0.0,25.78,0.0,0.0,0.0,0.0,0.0,21.805849864162113,0.0,6.196843571613076,24.395944776997904,28.167058247279247,0.0,0.0,0.0,8.660685941043084,2.2764814814814818,2.0248148148148153,0.0,12.087739984882843,3.6169444444444445,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.7830000000000004,57.044000000000025,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,11.70598797263851,-0.8043050306542368,11.70598797263851,0.12186456758629349,0.8001121130289811,311.425,286.22499999999997,311.18852904000005,122.0,0.0,1.2608695652173914,2.0869565217391304,2.869565217391304,16.28671006538873,9.544495709131763,2.6004411008357295,-2.510544433987773,2.636662611676099,-2.491247111593783,5.925712715002707,-0.11439713327739907,1.71824487784903,667.6193835220353,16.242276208189782,13.898687319711588,13.898687319711588,10.983112013795047,9.034295318118392,9.034295318118392,8.213959096851797,8.213959096851797,7.425384048786636,7.425384048786636,6.063792883577492,6.063792883577492,-1.4000000000000001,232067.57291479647,15.146698393813207,5.046485052545659,2.006321787306878,137.6189560565882,5.106527394840706,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,5.261891554738487,0.0,12.496841729759891,74.00379261977727,11.83581209232279,18.091093746701972,9.901064578912528,5.783244946364939,5.261891554738487,0.0,17.250802561719567,70.3121826170084,0.0,22.795333697041684,0.0,6.069221312792274,0.0,0.0,0.0,0.0,16.490823152189336,4.794537184071822,28.581915429250326,64.71113180602472,22.795333697041684,0.0,0.0,0.0,61.089999999999996,5.601050810983688,9.901064578912528,0.0,17.61905703868773,18.256633715248796,44.94575136048208,11.146209060138535,5.573104530069267,6.076020106833881,12.992958512482897,5.261891554738487,0.0,0.0,11.70598797263851,20.258053167782048,3.4198417291299252,1.3387105871771725,2.2219473372580336,9.667358010289107,2.221434529058537,0.0,0.7,23.0,1.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,4.0,3.8371800000000027,87.31880000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,6.4361816621863515,-0.23786958301839278,6.4361816621863515,0.23786958301839278,0.3240113707540214,437.7790000000001,422.65900000000016,435.99706714,138.0,0.0,1.1111111111111112,2.0,2.7777777777777777,35.49791364220907,10.093389352001203,2.178656329143611,-2.2006032361387464,2.3449337515516775,-2.122005492421693,7.176519638785057,0.028761034515604317,1.6101017021629744,1062.477218478967,18.80275414050485,14.109883714414305,17.194167133397396,13.11419354072963,8.284709926286073,10.298256156568652,6.102419472645208,8.2329083178533,4.317203712020799,6.384549146477932,2.9668277170444255,4.767034148920888,-1.5599999999999992,2435436.7856273004,18.78712504525035,8.210963516061211,4.152509872748839,175.62456947566952,9.303962601591405,6.103966387748303,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,11.336785877934737,53.00192087608238,34.52883968201254,28.0024052624058,29.201511675400464,4.736862953800049,56.225749679566185,0.0,9.551078168738563,0.0,19.255604758173796,0.0,86.69407532384425,0.0,0.0,0.0,0.0,0.0,46.13960554863229,9.551078168738563,17.888501324225544,0.0,17.230869371142294,60.499272399226264,15.067899941223978,10.086144130933896,0.0,27.05,0.0,0.0,0.0,6.103966387748303,23.196904997908145,26.235680428069216,0.0,29.927316592773963,35.02941149325087,16.430408359874733,39.5396826244976,9.349714371766291,20.404041004683506,4.106409071995292,5.165616556029617,2.0051401136586327,0.0,11.403731555748681,5.173641388084329,1.0583726047003166,0.0,0.15,27.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,7.0,6.0,0.0,0.0,0.0,4.0,7.0161000000000024,113.05400000000003,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1416,12.963530263078354,-1.761869543594451,12.963530263078354,0.05916868124660302,0.18471660959332944,610.5650000000002,576.2930000000003,610.1897703879999,236.0,0.0,0.8837209302325582,1.627906976744186,2.302325581395349,16.753478997974316,9.948923297504754,2.506470934712059,-2.4521080430857976,2.4346502927373543,-2.642033943324621,6.023324431555537,-0.35420075234441034,1.412716325220649,1319.3038683813047,31.16204327002801,23.087264666653812,23.087264666653812,20.42516170861805,13.510275216872264,13.510275216872264,10.58721787087027,10.58721787087027,7.724843515319932,7.724843515319932,5.2867770819405475,5.2867770819405475,-3.25,2688591341.2789927,31.183469387755103,12.393759906858001,5.95448,244.50674118997216,69.27339688152593,65.53975170578683,29.676261730016265,6.290026729335213,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,24.61992282831084,12.13273413692322,26.241467516464766,74.06793406559775,5.783244946364939,0.0,0.0,0.0,80.86030977102176,13.716679505790452,41.45873832570204,0.0,28.747559166419524,14.210588861400147,0.0,28.747559166419524,0.0,121.76392817153788,14.210588861400147,0.0,35.36996537783075,30.33183534230805,0.0,0.0,0.0,234.28999999999996,85.6553896925669,45.64675634279746,0.0,34.982320447758624,5.563451491696996,6.06636706846161,32.232635946352985,6.06636706846161,0.0,0.0,28.421177722800294,33.66027139835931,0.0,12.963530263078354,82.44763798260891,0.3521381166453117,-1.0594728771239306,6.887030618903729,-16.342022781369064,0.6994386638258665,1.3914486150715186,0.5357142857142857,43.0,8.0,15.0,0.0,3.0,3.0,2.0,0.0,2.0,15.0,8.0,15.0,7.0,0.0,2.0,2.0,5.0,-1.1566000000000003,140.69889999999995,0.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,13.085560727785655,-3.9459797501819667,13.085560727785655,0.09289210128495862,0.2071524581096599,501.47700000000026,469.2210000000003,501.198849614,190.0,0.0,0.9705882352941176,1.5294117647058822,2.0588235294117645,31.191396072081826,9.975015542373393,2.3003794284983154,-2.215852634965332,2.478635537450078,-2.247664606779122,7.531400048864528,-0.1618314346487338,1.9374771157954733,1007.7388391510439,25.570703332935967,20.269639014712315,21.164066205712228,15.727799281785368,10.444623362618822,12.172524009662828,9.374830869885745,11.371237803868665,4.25905038588719,5.755456241442867,2.266808149244208,3.2697342366214484,-2.6,14845614.991414905,27.643103185490013,11.217020695307696,8.012835207612456,197.35887667861297,24.51135598635369,18.19199116143563,11.465039998602755,13.585884612199655,0.0,19.534372902691587,23.201616976498606,14.951935562841626,0.0,0.0,0.0,41.54242319814374,6.544756405912575,23.76418297807102,37.41220583789875,36.5161136189106,0.0,19.51903521063298,10.82998093879356,48.08717960405632,32.274404422929585,12.654640149529083,0.0,0.0,5.733667477162185,5.817862777835028,0.0,7.595762326787885,57.99838273230409,43.95696224381133,10.82998093879356,41.54242319814374,12.654640149529083,0.0,11.16387793838399,0.0,166.97999999999996,50.29820882273962,14.154122653074971,0.0,12.424744742347947,17.708634344296563,0.0,12.654640149529083,46.10952284593509,0.0,14.951935562841626,28.991750661985968,40.65415331096473,0.0,36.02181800145763,0.0,5.21248924448924,-0.8422849658701401,0.0,2.3797489774500153,9.158944070579379,-3.9459797501819667,0.65,34.0,2.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,1.0,14.0,11.0,0.0,0.0,0.0,2.0,2.7025000000000006,121.15890000000006,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1418,13.362128376723248,-0.30587623798356645,13.362128376723248,0.0008942288571116563,0.3798624175213931,426.4880000000001,399.27200000000016,426.195485564,164.0,0.0,1.1935483870967742,2.0,2.7419354838709675,19.142149005923546,9.913585482575916,2.2457914373460564,-2.306453816101454,2.327310508155978,-2.3394250862276365,5.942576051349006,0.10125050947464379,1.2403139967278165,1056.913957279493,21.794317972067564,17.89658417849781,17.89658417849781,15.046045193307767,10.638505983074275,10.638505983074275,7.94805014818547,7.94805014818547,5.882626504269928,5.882626504269928,4.131390229399156,4.131390229399156,-2.9299999999999993,14913639.748115696,21.307692352235975,9.472927578394605,4.875991972693159,180.45800914510943,18.896730575423923,5.817220841045895,22.86528875457499,0.0,0.0,0.0,4.794537184071822,4.39041504767482,0.0,0.0,5.156663257125445,69.60755022260186,29.47870522669737,19.410607500638914,23.181773076320084,16.75248930247198,0.0,10.056572987975922,0.0,32.10410811463005,33.35094872352818,53.47280273836101,0.0,11.49902366656781,9.473725907600098,4.39041504767482,11.49902366656781,0.0,49.190766657869034,0.0,5.817220841045895,48.156024785247325,40.92129734774301,0.0,10.969244356107037,0.0,64.80000000000001,0.0,9.184952231746642,0.0,11.600465787410833,35.17028331058136,49.97688629582901,19.056471336613843,31.37526581512397,0.0,10.056572987975922,13.996820844573445,29.904854275603796,0.0,13.938825625534108,5.129120479782353,2.067152140056642,1.259944661600762,9.8694543963839,2.897663699408933,5.025408953821314,1.5742424344748567,0.4166666666666667,31.0,0.0,6.0,0.0,1.0,1.0,2.0,1.0,3.0,6.0,0.0,7.0,8.0,0.0,1.0,1.0,4.0,4.826600000000004,115.49250000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1419,12.206926020408163,-0.4872250193823062,12.206926020408163,0.1094085411942558,0.5585956108560169,339.413,318.24500000000006,339.114043772,126.0,0.0,1.3043478260869565,2.0434782608695654,2.739130434782609,32.166648214573776,10.294518894450205,2.3087427292645604,-2.235518939030892,2.291142257781971,-2.3878312210694594,7.996896498221447,-0.14832107069818434,1.9106936285919598,551.0270619550407,16.656489770562878,13.318988590164006,14.135485171091732,11.15139700539098,7.478442256344038,8.527197046324694,4.856235071758006,6.141968539566427,3.361775295699962,4.555388418152922,2.280594719130054,3.4219655288090736,-1.8899999999999995,195111.53525492834,17.4636447935889,8.666605613859275,4.789245088469167,139.62161669411063,19.110498592250625,18.401576400407667,11.49902366656781,5.907179729351506,0.0,5.969305287951849,9.589074368143644,0.0,0.0,11.761884949391115,12.13273413692322,19.056471336613843,12.297610012659364,13.716679505790452,23.79966322954379,23.63836996669447,0.0,4.899909730850478,0.0,18.718431635585375,32.62117148296274,24.26546827384644,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,11.761884949391115,54.7714390440853,14.325937321943691,0.0,13.344558822616634,24.26546827384644,0.0,0.0,0.0,65.07000000000001,5.969305287951849,9.589074368143644,0.0,24.308756129759175,24.650662036993303,5.752853606746789,0.0,30.695329421209752,24.26546827384644,0.0,14.210588861400147,15.855658463728378,1.6391054631729234,25.339921191706452,-0.1094085411942558,0.0,1.4122105373115486,7.373542609815434,-0.22266061980347684,2.9599599432143275,1.585004285381998,0.5,23.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,7.0,7.0,0.0,1.0,1.0,2.0,1.9287,87.69800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,6.34462962962963,0.10023715041572134,6.34462962962963,0.10023715041572134,0.7159243797705694,297.423,278.2709999999999,297.11873522800005,108.0,0.0,1.0476190476190477,1.9047619047619047,2.7142857142857144,32.13347399932689,10.102148016695885,2.1492285984203625,-2.1893805712499828,2.320087228631786,-2.1516690009482082,7.095301683145964,0.20116726902875104,1.9028725223173684,688.0195251327873,14.493353063746348,12.081563104386708,12.898059685314434,10.381341395361318,7.206838633214242,8.086491444469138,4.991425816450355,5.9706981246128095,3.5359058956771525,4.500263501424251,2.460887731980953,3.2500365058227065,-1.8399999999999992,130768.59893884994,14.112237163246272,6.74349609375,3.25673052665814,128.93370099840905,10.05365155780638,11.853478221032208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336785877934737,42.46456947923127,36.491449510443694,16.684193031092107,0.0,4.736862953800049,22.10923430686433,0.0,5.316788604006331,0.0,12.524788010674312,13.592428388589765,64.85451358032171,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,11.336785877934737,13.592428388589765,0.0,0.0,17.40193520437561,59.9773663866204,0.0,10.772448428929591,0.0,21.259999999999998,0.0,0.0,0.0,6.103966387748303,0.0,18.71508986212249,15.64959562263089,11.336785877934737,7.04767198267719,65.29415499062674,4.736862953800049,6.34462962962963,1.7533271657428402,1.2760964663643237,7.701506939195432,0.0,0.960743575207861,18.824803818132192,1.0588031462585028,0.9378301366843035,1.9755924561182499,0.2222222222222222,21.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,3.0,4.630900000000003,90.17970000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
